Tag_ID,Tag_Name
47105,economic-development
47106,hud
47107,hud-official-content
47108,permits
47109,10004
47110,10007
47111,10044
47112,10518
47113,12.2
47114,12.6
47115,12070
47116,12306
47117,13001
47118,13002
47119,13008
47120,13009
47121,13010
47122,13577
47123,13832
47124,13990
47125,14.8
47126,14040
47127,14041
47128,14042
47129,14043
47130,14046
47131,14047
47132,14048
47133,14055
47134,14061
47135,14063
47136,14067
47137,14087
47138,14200
47139,14363
47140,15001
47141,15002
47142,15006
47143,15007
47144,15110
47145,15190
47146,15951
47147,15952
47148,15953
47149,187.183
47150,188.340
47151,18950
47152,18951
47153,18952
47154,18953
47155,18956
47156,1900270
47157,1900410
47158,1900411
47159,1900412
47160,1900724
47161,1900726
47162,1900728
47163,1900729
47164,1900731
47165,1900804
47166,1900806
47167,1900808
47168,1900810
47169,1900812
47170,1900816
47171,1900819
47172,1900854
47173,1900855
47174,1900861
47175,1900862
47176,1900871
47177,1900872
47178,1900873
47179,1900874
47180,1900966
47181,1900967
47182,1900968
47183,1900969
47184,1900970
47185,1900972
47186,1900973
47187,1900974
47188,1900975
47189,1900976
47190,1900977
47191,1900978
47192,1900979
47193,1900980
47194,1900988
47195,1900989
47196,1900998
47197,1901000
47198,1901001
47199,1901045
47200,1901046
47201,1901058
47202,1901060
47203,1901062
47204,1901064
47205,1901073
47206,1901078
47207,1901116
47208,1901117
47209,1901118
47210,1901124
47211,1901126
47212,1901127
47213,1901129
47214,1901130
47215,1901131
47216,1901132
47217,1901146
47218,1901150
47219,1901151
47220,1901152
47221,1901153
47222,1901160
47223,1901161
47224,1901164
47225,1901165
47226,1901166
47227,1901167
47228,1901168
47229,1901177
47230,1901179
47231,1901180
47232,1901182
47233,1901185
47234,1901186
47235,1901190
47236,1901191
47237,1901193
47238,1901199
47239,1901201
47240,1901206
47241,1901207
47242,1901208
47243,1901210
47244,1901211
47245,1901214
47246,1901217
47247,1901218
47248,1901226
47249,1901227
47250,1901250
47251,1901255
47252,1901256
47253,1901260
47254,1901261
47255,1901262
47256,1901264
47257,1901265
47258,1901266
47259,1901267
47260,1901269
47261,1901270
47262,1901271
47263,1901272
47264,1901275
47265,1901277
47266,1901278
47267,1901279
47268,1901280
47269,1901281
47270,1901283
47271,1901284
47272,1901285
47273,1901288
47274,1901290
47275,1901294
47276,1901296
47277,1901297
47278,1901298
47279,1901299
47280,1901300
47281,1901302
47282,1901307
47283,1901308
47284,1901309
47285,1901310
47286,1901311
47287,1901313
47288,1901314
47289,1901315
47290,1901316
47291,1901317
47292,1901318
47293,1901319
47294,1901322
47295,1901323
47296,1901354
47297,1901355
47298,1901356
47299,1901358
47300,1901369
47301,1901372
47302,1901374
47303,1901375
47304,1901379
47305,1901384
47306,1901386
47307,1901389
47308,1901395
47309,1901396
47310,1901397
47311,1901399
47312,1901400
47313,1901401
47314,1901406
47315,1901407
47316,1901409
47317,1901410
47318,1901411
47319,1901412
47320,1901413
47321,1901414
47322,1901415
47323,1901416
47324,1901418
47325,1901419
47326,1901423
47327,1901428
47328,1901431
47329,1901433
47330,1901434
47331,1901435
47332,1901436
47333,1901443
47334,1901444
47335,1901445
47336,1901446
47337,1901447
47338,1901451
47339,1901456
47340,1901459
47341,1901460
47342,1901463
47343,1901464
47344,1901465
47345,1901466
47346,1901467
47347,1901470
47348,1901485
47349,1901487
47350,1901489
47351,1901491
47352,1901493
47353,1901494
47354,1901495
47355,1901496
47356,1901498
47357,1901499
47358,1901501
47359,1901504
47360,1901507
47361,1901510
47362,1901511
47363,1901513
47364,1901514
47365,1901515
47366,1901517
47367,1901530
47368,1901531
47369,1901533
47370,1901535
47371,1901538
47372,1901540
47373,1901544
47374,1901548
47375,1901549
47376,1901550
47377,1901556
47378,1901559
47379,1901565
47380,1901567
47381,1901572
47382,1901574
47383,1901576
47384,1901577
47385,1901581
47386,1901584
47387,1901591
47388,1901594
47389,1901596
47390,1901597
47391,1901602
47392,1901603
47393,1901604
47394,1901605
47395,1901606
47396,1901607
47397,1901609
47398,1901611
47399,1901612
47400,1901613
47401,1901616
47402,1901617
47403,1901618
47404,1901622
47405,1901624
47406,1901625
47407,1901627
47408,1901629
47409,1901632
47410,1901637
47411,1901638
47412,1901643
47413,1901645
47414,1901646
47415,1901649
47416,1901651
47417,1901652
47418,1901657
47419,1901661
47420,1901666
47421,1901668
47422,1901675
47423,1901677
47424,1901678
47425,1901680
47426,1901683
47427,1901686
47428,1901687
47429,1901688
47430,1901689
47431,1901690
47432,1901691
47433,1901694
47434,197.326
47435,20703
47436,20706
47437,21030
47438,21506
47439,21528
47440,21531
47441,21912
47442,22206
47443,22304
47444,23001
47445,23002
47446,23003
47447,23004
47448,23005
47449,23006
47450,23007
47451,23008
47452,23009
47453,23010
47454,23014
47455,23015
47456,23016
47457,23017
47458,23091
47459,23092
47460,23094
47461,23104
47462,23110
47463,23420
47464,23456
47465,23459
47466,23460
47467,23511
47468,25596
47469,25623
47470,28401
47471,28900
47472,28901
47473,28902
47474,28903
47475,28904
47476,28905
47477,28906
47478,28907
47479,28908
47480,28909
47481,2900108
47482,2900111
47483,2900112
47484,2900131
47485,2900133
47486,2900205
47487,2900440
47488,2900450
47489,2900507
47490,2900509
47491,2900510
47492,2900527
47493,2900638
47494,2900642
47495,2900689
47496,2900784
47497,2900791
47498,2900894
47499,2900900
47500,2900901
47501,2900902
47502,2900903
47503,2900939
47504,2900943
47505,2900971
47506,2900989
47507,2900990
47508,2901002
47509,2901004
47510,2901005
47511,2901006
47512,2901012
47513,2901013
47514,2901017
47515,2901020
47516,2901021
47517,2901022
47518,2901025
47519,2901026
47520,2901027
47521,2901031
47522,2901032
47523,2901033
47524,2901060
47525,2901062
47526,2901063
47527,2901064
47528,2901071
47529,2901175
47530,2901176
47531,2901177
47532,2901181
47533,2901188
47534,2901189
47535,2901190
47536,2901197
47537,2901198
47538,2901199
47539,2901201
47540,2901202
47541,2901208
47542,2901210
47543,2901211
47544,2901221
47545,2901222
47546,2901223
47547,2901224
47548,2901225
47549,2901226
47550,2901227
47551,2901229
47552,2901230
47553,2901231
47554,2901233
47555,2901234
47556,2901236
47557,2901237
47558,2901238
47559,2901258
47560,2901259
47561,2901262
47562,2901263
47563,2901266
47564,2901267
47565,2901283
47566,2901286
47567,2901287
47568,2901288
47569,2901293
47570,2901297
47571,2901298
47572,2901300
47573,2901301
47574,2901302
47575,2901306
47576,2901307
47577,2901308
47578,2901309
47579,2901310
47580,2901311
47581,2901312
47582,2901313
47583,2901315
47584,2901322
47585,2901324
47586,2901326
47587,2901327
47588,2901331
47589,2901332
47590,2901333
47591,2901334
47592,2901335
47593,2901336
47594,2901338
47595,2901339
47596,2901340
47597,2901341
47598,2901342
47599,2901345
47600,2901346
47601,2901347
47602,2901348
47603,2901349
47604,2901485
47605,2901487
47606,2901491
47607,2901492
47608,2901493
47609,2901494
47610,2901495
47611,2901501
47612,2901502
47613,2901503
47614,2901504
47615,2901509
47616,2901510
47617,2901511
47618,2901512
47619,2901513
47620,2901516
47621,2901520
47622,2901521
47623,2901522
47624,2901526
47625,2901528
47626,2901529
47627,2901533
47628,2901534
47629,2901535
47630,2901536
47631,2901537
47632,2901539
47633,2901540
47634,2901541
47635,2901542
47636,2901543
47637,2901616
47638,2901621
47639,2901625
47640,2901628
47641,2901629
47642,2901630
47643,2901646
47644,2901651
47645,2901658
47646,2901659
47647,2901662
47648,2901665
47649,2901666
47650,2901669
47651,2901670
47652,2901672
47653,2901673
47654,2901675
47655,2901676
47656,2901679
47657,2901680
47658,2901681
47659,2901696
47660,2901697
47661,2901712
47662,2901713
47663,2901714
47664,2901715
47665,2901716
47666,2901846
47667,2901847
47668,2901852
47669,2901853
47670,2901854
47671,2901855
47672,2901856
47673,2901857
47674,2902067
47675,2902068
47676,2902069
47677,2902071
47678,2902072
47679,2902073
47680,2902081
47681,2902082
47682,2902086
47683,2902087
47684,2902088
47685,2902092
47686,2902093
47687,2902365
47688,2902366
47689,2902367
47690,2902368
47691,2902369
47692,2902370
47693,2902371
47694,2902373
47695,2902377
47696,2902378
47697,2902379
47698,2902380
47699,2902381
47700,2902383
47701,2902384
47702,2902385
47703,2902419
47704,2902424
47705,2902425
47706,2902426
47707,2902427
47708,2902428
47709,2902429
47710,2902430
47711,2902451
47712,2902453
47713,2902454
47714,2902456
47715,2902457
47716,2902458
47717,2902462
47718,2902463
47719,2902464
47720,2902465
47721,2902466
47722,2902467
47723,2902468
47724,2902470
47725,2aku3
47726,2ark9
47727,2bha6
47728,2blo7
47729,2fgx5
47730,31001
47731,31002
47732,31003
47733,31004
47734,31005
47735,31006
47736,31007
47737,31051
47738,31052
47739,31053
47740,31231
47741,31260
47742,31261
47743,31262
47744,31374
47745,31375
47746,31380
47747,32303
47748,32304
47749,32305
47750,32315
47751,32316
47752,32317
47753,32318
47754,32319
47755,32320
47756,32321
47757,32322
47758,32323
47759,34002
47760,3900309
47761,3900310
47762,3900336
47763,3900337
47764,3900338
47765,3900339
47766,3900340
47767,3900341
47768,3900342
47769,3900384
47770,3900385
47771,3900402
47772,3900411
47773,3900414
47774,3900452
47775,3900453
47776,3900498
47777,3900499
47778,3900500
47779,3900508
47780,3900512
47781,3900513
47782,3900542
47783,3900552
47784,3900553
47785,3900557
47786,3900571
47787,3900585
47788,3900586
47789,3900587
47790,3900591
47791,3900615
47792,3900625
47793,3900626
47794,3900631
47795,3900636
47796,3900645
47797,3900646
47798,3900658
47799,3900659
47800,3900661
47801,3900662
47802,3900664
47803,3900665
47804,3900666
47805,3900667
47806,3900669
47807,3900670
47808,3900671
47809,3900720
47810,3900724
47811,3900727
47812,3900728
47813,3900737
47814,3900738
47815,3900739
47816,3900740
47817,3900743
47818,3900752
47819,3900753
47820,3900754
47821,3900755
47822,3900756
47823,3900757
47824,3900760
47825,3900762
47826,3900764
47827,3900765
47828,3900766
47829,3900772
47830,3900773
47831,3900774
47832,3900775
47833,3900776
47834,3900779
47835,3900780
47836,3900783
47837,3900784
47838,3900785
47839,3900786
47840,3900803
47841,3900804
47842,3900805
47843,3900811
47844,3900812
47845,3900813
47846,3900814
47847,3900815
47848,3900822
47849,3900823
47850,3900824
47851,3900825
47852,3900826
47853,3900827
47854,3900828
47855,3900829
47856,3900830
47857,3900833
47858,3900837
47859,3900838
47860,3900839
47861,3900840
47862,3900843
47863,3900844
47864,3900845
47865,3900993
47866,3900994
47867,3901004
47868,3901006
47869,3901011
47870,3901013
47871,3901014
47872,3901015
47873,3901016
47874,3901017
47875,3901018
47876,3901019
47877,3901023
47878,3901024
47879,3901025
47880,3901026
47881,3901027
47882,3901029
47883,3901030
47884,3901032
47885,3901034
47886,3901036
47887,3901079
47888,3901092
47889,3901093
47890,3901094
47891,3901097
47892,3901100
47893,3901101
47894,3901102
47895,3901118
47896,3901119
47897,3901120
47898,3901121
47899,3901124
47900,3901127
47901,3901128
47902,3901130
47903,3901131
47904,3901134
47905,3901135
47906,3901136
47907,3901137
47908,3901141
47909,3901142
47910,3901148
47911,3901155
47912,3901157
47913,3901465
47914,3901466
47915,3exl
47916,3fat9
47917,3fem7
47918,3ffc7
47919,3flz
47920,3fns7
47921,41+1nn
47922,41008
47923,41009
47924,41010
47925,41012
47926,41013
47927,41024
47928,41026
47929,41029
47930,41033
47931,41035
47932,41036
47933,41037
47934,41038
47935,41051
47936,41052
47937,41053
47938,41056
47939,41057
47940,41058
47941,41062
47942,41063
47943,41064
47944,41108
47945,41112
47946,41116
47947,41117
47948,41118
47949,41139
47950,414
47951,41562
47952,41597
47953,41671
47954,41910
47955,41921
47956,41928
47957,41929
47958,41936
47959,42001
47960,42003
47961,42013
47962,42020
47963,42021
47964,42022
47965,42023
47966,42024
47967,42026
47968,42031
47969,42036
47970,42043
47971,42044
47972,42045
47973,42046
47974,42047
47975,42048
47976,42049
47977,42050
47978,42051
47979,42065
47980,42067
47981,42078
47982,42079
47983,42084
47984,42085
47985,42088
47986,42089
47987,42090
47988,42095
47989,42360
47990,42362
47991,42363
47992,42364
47993,42365
47994,42366
47995,42367
47996,42368
47997,42369
47998,42370
47999,42372
48000,42373
48001,42374
48002,42375
48003,42377
48004,42379
48005,42381
48006,42382
48007,42383
48008,42384
48009,42385
48010,42388
48011,42390
48012,42391
48013,42393
48014,42394
48015,42395
48016,42396
48017,42397
48018,42399
48019,42513
48020,42515
48021,42516
48022,42542
48023,42551
48024,42554
48025,42851
48026,42852
48027,42853
48028,42854
48029,42855
48030,42856
48031,42857
48032,42858
48033,42859
48034,42860
48035,42861
48036,42862
48037,42863
48038,42864
48039,42865
48040,42866
48041,42867
48042,42868
48043,42869
48044,42871
48045,42872
48046,42873
48047,42874
48048,42875
48049,42876
48050,42877
48051,42878
48052,42879
48053,42880
48054,42881
48055,42883
48056,42884
48057,42885
48058,42886
48059,42887
48060,42888
48061,42889
48062,42890
48063,42892
48064,42894
48065,42895
48066,42896
48067,42897
48068,42898
48069,42899
48070,42900
48071,42901
48072,42902
48073,42903
48074,42905
48075,42906
48076,42908
48077,42909
48078,42910
48079,42911
48080,42912
48081,42913
48082,42914
48083,42915
48084,42916
48085,42917
48086,42918
48087,42919
48088,42920
48089,42921
48090,42922
48091,42923
48092,42924
48093,42925
48094,42926
48095,42927
48096,42928
48097,42929
48098,42930
48099,42931
48100,42932
48101,42933
48102,42934
48103,42935
48104,42936
48105,42937
